ID;CLASS;X01;X02;X03;X04;X05;X06;X07;X08;X09;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X50;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;DATETIME_OPEN;DATETIME_CHECK
2912;0;290;4;114;3;2;8;39;33;19;24;98;40;286;512;391;0;7;26;63;122;161;42;359;287;6;7;266;11;74;12;0;0;0;0;3;1182;-167445;-69474;-68923;33608;26145;19958;18106;13419;12514;4131;7025;5;0;0;2;1;0;NULL;56;10;-136;-100;NULL;NULL;NULL;"2015-10-15 00:00:00";"2016-07-28 09:18:28"
2914;0;30;2;14;0;5;1;1;1;0;36;7;2;9;121;89;0;6;5;6;7;61;50;4785;1633;6;0;24;0;21;0;17;0;0;0;1;29906;-1140;4850;51;345610;34467;11989;85047;175378;9560;11989;25856;7;0;0;2;1;0;NULL;2;1;NULL;NULL;-50;-50;NULL;"2012-02-10 00:00:00";"2016-07-31 14:53:14"
2915;0;17;2;34;2;5;5;10;1;7;33;28;10;14;147;86;3;6;9;8;7;50;20;1114;724;0;0;14;3;17;0;0;14;0;0;1;14805;-16535;-1273;-668;260475;44964;14088;46462;142677;8575;59;13989;3;0;1;1;0;0;NULL;7;4;NULL;NULL;NULL;NULL;-65;"2014-08-08 00:00:00";"2016-08-01 11:59:13"
2916;0;50;1;72;4;9;22;17;6;5;16;68;47;25;207;126;4;4;21;14;44;17;38;4723;998;0;0;50;0;51;7;0;1;0;0;0;5500;-170421;-95512;-100332;183662;56352;46854;29100;74053;17148;15359;7910;5;0;2;1;0;1;NULL;40;15;-235;-250;NULL;NULL;-1027;"2013-11-07 00:00:00";"2016-08-01 17:16:16"
2917;0;77;2;40;3;7;4;3;2;1;10;25;59;47;199;146;4;12;21;16;43;30;35;4444;497;0;0;65;12;15;5;0;0;0;0;0;102667;-109415;-22489;-16894;109527;63037;59188;60454;62659;231;30557;7863;10;2;2;3;0;1;NULL;10;18;-70;-50;NULL;NULL;NULL;"2015-03-18 00:00:00";"2016-07-27 19:17:24"
2918;0;20;1;12;0;0;4;2;2;0;46;5;128;4;213;194;4;12;6;6;50;116;36;2389;801;0;0;20;0;36;23;0;0;0;0;1;-160;-85020;-36189;-34241;152596;12775;0;52968;44646;6378;0;11194;1;0;0;1;0;0;NULL;3;8;-210;-200;NULL;NULL;NULL;"2014-05-23 00:00:00";"2016-08-01 21:16:31"
2919;0;537;1;85;3;0;21;11;20;30;15;94;132;140;813;713;2;0;0;10;85;615;19;2406;905;0;0;537;0;80;8;0;0;0;0;0;9606;-58484;-24676;-22951;24963;8913;7878;13237;7946;3962;3315;5593;1;0;0;1;0;0;NULL;14;9;-124;-100;NULL;NULL;NULL;"2014-02-03 00:00:00";"2016-07-27 07:43:35"
2920;0;461;2;78;9;11;17;10;3;8;18;50;15;430;646;547;2;5;45;120;239;123;36;4683;585;0;0;454;7;98;9;0;0;0;0;0;48485;-161495;-89534;-92924;86847;16460;4262;15541;25174;6983;66;6394;1;0;0;1;0;0;NULL;24;8;-445;-200;NULL;NULL;NULL;"2014-12-22 00:00:00";"2016-07-29 10:19:05"
2921;0;212;3;26;0;0;4;4;3;5;28;18;76;141;392;346;4;4;61;71;121;70;33;3573;2343;6;0;196;10;81;10;0;5;0;0;0;63181;-303859;-91640;-58096;62312;37982;14951;25133;41102;16417;519;7145;4;0;0;1;0;1;NULL;11;27;-320;-300;NULL;NULL;-4017;"2010-03-01 00:00:00";"2016-07-30 16:40:10"
2922;0;119;3;56;1;5;8;2;10;27;16;76;75;129;373;251;0;9;18;12;34;177;20;378;169;0;3;111;5;40;4;0;4;0;0;4;9570;-71149;-21998;-14341;141904;10396;31946;22788;65817;2355;59;2731;5;1;1;2;1;0;NULL;9;16;-93;-100;NULL;NULL;-113;"2016-02-11 00:00:00";"2016-07-29 17:03:47"
2923;0;36;3;44;0;0;4;4;10;14;26;33;43;20;212;142;0;13;32;22;30;32;44;4444;1995;5;0;23;8;20;0;0;20;0;0;2;29949;-129470;-49107;-40311;281730;28027;89283;19315;152029;2940;10759;124;4;0;0;3;1;0;NULL;7;11;NULL;NULL;NULL;NULL;-800;"2011-02-09 00:00:00";"2016-07-27 11:12:04"
2924;0;16;1;3;0;3;0;0;0;0;5;3;0;12;43;20;0;0;2;2;4;12;30;889;96;0;0;16;0;13;0;0;2;0;0;0;5000;-6770;-2643;-2624;358479;1281107;NULL;102398;358479;1281107;NULL;45217;7;0;2;2;0;3;NULL;1;0;NULL;NULL;NULL;NULL;-200;"2016-04-25 00:00:00";"2016-07-30 17:23:44"
2925;0;87;4;15;3;1;2;0;3;3;38;4;15;22;192;160;1;2;15;41;44;56;38;1349;1651;6;1;72;8;36;13;4;2;0;0;0;48523;-38523;-3411;-1351;177460;86056;712;52267;101019;65254;712;20560;4;1;0;2;1;0;NULL;4;5;-274;-100;-250;-250;-154;"2012-01-20 00:00:00";"2016-07-28 15:37:33"
2926;0;121;1;12;0;9;0;1;2;0;34;1;2;60;180;163;0;0;4;24;66;69;31;1524;236;0;0;121;0;48;17;0;0;0;0;0;5200;-35713;-15300;-15993;159673;55572;NULL;56830;79173;39821;NULL;33509;5;0;0;3;0;0;NULL;3;1;-124;-100;NULL;NULL;NULL;"2015-12-09 00:00:00";"2016-08-01 17:59:52"
2927;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;36;134;402;0;0;0;0;2;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;0;0;3;0;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2015-06-26 00:00:00";"2016-08-01 11:36:19"
2928;0;180;3;48;3;1;4;8;19;13;38;46;16;160;304;246;0;1;0;7;76;159;28;2389;374;0;3;176;1;65;17;0;4;0;0;1;730;-38248;-17431;-16142;63746;36386;62428;30211;16048;4729;26816;18879;2;0;1;1;0;0;NULL;7;5;-126;-100;NULL;NULL;-2550;"2015-07-20 00:00:00";"2016-07-28 13:00:35"
2929;0;381;4;55;2;0;15;15;4;6;34;30;85;207;586;522;2;3;52;113;217;125;35;3573;1612;7;7;344;23;116;17;0;0;0;0;0;25442;-190453;-87790;-83266;234627;27626;16776;25536;16743;8735;62;5612;4;0;0;2;0;2;NULL;7;10;-213;-200;NULL;NULL;NULL;"2012-03-02 00:00:00";"2016-07-31 22:47:23"
2930;0;18;1;69;2;10;5;6;5;11;51;42;44;18;233;141;8;6;21;6;14;55;49;4683;1288;0;0;18;0;44;26;0;1;0;0;1;30137;-493003;-154071;-86138;66643;43836;29226;60651;53922;14192;2643;11656;3;0;0;3;0;0;NULL;16;19;-180;-175;NULL;NULL;-50000;"2013-01-22 00:00:00";"2016-08-02 07:02:49"
2931;0;56;1;6;0;0;6;0;0;0;20;33;0;3;110;76;0;0;2;2;22;50;23;2401;475;0;0;56;0;17;13;0;0;0;0;0;6675;-6901;2031;2414;1310391;189188;7341;83905;1124975;172420;7341;15251;5;0;2;1;1;1;NULL;1;0;-84;-69;NULL;NULL;NULL;"2015-04-13 00:00:00";"2016-07-31 16:10:32"
2934;0;327;2;45;0;1;6;5;2;16;65;10;56;172;603;511;3;10;24;58;101;308;43;2406;418;0;0;299;28;72;4;0;32;0;4;0;21852;-162100;-117913;-119561;69483;18653;1422;16485;34092;8381;23;4419;9;1;1;2;2;0;NULL;5;16;-100;-100;NULL;NULL;-487;"2015-06-06 00:00:00";"2016-07-28 09:20:48"
2936;0;24;1;75;1;8;15;26;17;8;4;77;4;26;209;70;1;5;10;14;15;24;64;385;882;0;0;24;0;21;0;0;2;0;0;0;36423;-886;12664;14356;143566;81231;37108;39262;105179;56170;20101;10194;3;0;0;2;1;0;NULL;19;2;NULL;NULL;NULL;NULL;-400;"2014-03-03 00:00:00";"2016-08-01 17:31:43"
2937;0;8;1;8;0;1;1;0;0;4;30;2;0;6;58;45;0;4;2;4;18;16;56;1138;273;0;0;8;0;30;15;0;0;0;0;0;22462;-16019;-513;-888;284002;111580;53;221550;126210;18516;29;24784;2;0;0;2;0;0;NULL;1;0;-178;-200;NULL;NULL;NULL;"2015-10-31 00:00:00";"2016-07-30 12:12:14"
2938;0;92;3;19;1;0;4;2;9;3;23;10;2;93;151;125;0;2;2;2;16;103;17;557;560;0;2;89;1;27;12;0;0;0;0;1;3482;-11373;-3841;-2523;181055;39546;18;66736;67934;3845;18;30287;1;0;0;1;0;0;NULL;6;1;-63;-50;NULL;NULL;NULL;"2015-01-16 00:00:00";"2016-07-29 13:36:43"
2939;0;36;1;19;1;1;3;3;1;6;0;11;0;19;74;48;2;1;2;2;22;13;45;903;664;0;0;36;0;21;0;0;0;0;0;0;4527;-68983;-53374;-58280;740403;414767;198791;86997;594838;149323;22260;33924;3;0;0;2;0;0;NULL;1;0;NULL;NULL;NULL;NULL;NULL;"2014-10-07 00:00:00";"2016-08-01 14:55:02"
2940;0;342;2;62;2;6;2;6;7;12;58;30;86;196;696;622;3;0;42;70;200;277;30;3600;531;0;0;317;25;123;25;0;4;0;0;5;33189;-254318;-77230;-68485;13254;7135;1767;21273;9971;4429;955;7831;6;3;0;2;0;1;NULL;10;13;-165;-200;NULL;NULL;-1275;"2015-02-13 00:00:00";"2016-07-28 22:22:08"
2941;0;8;1;11;1;1;0;2;2;2;5;10;4;2;39;21;2;0;3;2;5;8;30;1512;50;0;0;8;0;15;1;0;1;0;0;1;19817;-183;9460;9333;318892;2937;2311;64559;137417;1200;87;14511;8;0;1;3;1;0;NULL;2;1;-100;-100;NULL;NULL;-133;"2016-06-06 00:00:00";"2016-07-26 11:02:26"
2944;0;71;1;18;2;2;4;1;1;6;4;14;0;66;201;87;0;3;7;17;26;31;31;140;1148;0;0;71;0;33;1;0;0;0;0;0;82491;-66811;2529;-22035;321552;10110456;233693;76487;116577;184331;2715;34894;2;0;0;2;0;0;1248;1;0;-700;-700;NULL;NULL;NULL;"2013-06-06 00:00:00";"2016-07-28 10:05:36"
2945;0;38;1;7;0;1;2;1;0;0;3;7;4;34;71;50;0;2;6;23;12;5;25;1349;1094;0;0;38;0;34;0;0;1;0;0;0;61811;-13145;22801;26286;821571;167143;409960;115991;190929;126178;295731;15914;4;0;0;2;0;1;NULL;3;2;NULL;NULL;NULL;NULL;-150;"2013-07-30 00:00:00";"2016-07-28 11:14:22"
2946;0;97;2;44;10;6;4;5;3;11;62;30;64;72;292;238;3;12;17;22;35;130;28;1325;461;0;0;94;3;48;14;0;17;0;0;1;526462;-702609;-219204;-40723;58235;39083;72412;32370;13066;18243;42859;8689;2;1;0;1;0;0;NULL;10;11;-128;-100;NULL;NULL;-57;"2015-04-27 00:00:00";"2016-07-31 19:24:55"
2948;0;124;4;31;5;2;3;2;3;8;12;19;70;174;341;305;0;6;36;42;90;128;40;4832;2134;7;1;110;6;72;6;0;0;0;0;0;4179;-96431;-43004;-46074;55291;33658;25511;52290;13877;16515;1080;11672;1;0;0;0;0;0;NULL;11;27;-484;-450;NULL;NULL;NULL;"2010-09-23 00:00:00";"2016-07-27 07:05:07"
2950;0;14;1;54;2;2;26;6;2;9;16;35;24;0;147;78;2;2;16;9;42;1;28;385;654;0;0;0;14;29;7;0;1;0;0;0;139232;-12561;56318;25080;146437;116014;77857;54405;99725;73457;26872;391;4;0;2;1;0;0;NULL;30;8;-593;-600;NULL;NULL;-450;"2014-10-17 00:00:00";"2016-08-01 06:31:12"
2952;0;29;2;45;3;2;5;0;4;21;44;34;95;13;258;182;0;4;17;32;66;54;22;2622;290;0;0;24;5;40;10;0;12;0;0;0;46678;-65400;-12977;-7535;101256;93450;55140;38392;77941;29033;41;2071;1;0;0;1;0;0;NULL;4;28;-80;-60;NULL;NULL;-205;"2015-10-16 00:00:00";"2016-08-01 16:05:49"
2953;0;3;2;4;0;0;0;1;0;1;18;4;6;0;38;26;0;1;0;6;2;16;56;4122;594;2;1;0;0;9;1;8;0;0;0;0;9600;-3035;3594;4250;828969;477169;NULL;243824;962164;639617;NULL;41006;1;0;0;1;0;0;NULL;1;1;-300;-300;-100;-100;NULL;"2014-12-12 00:00:00";"2016-07-28 13:57:39"
2954;0;0;0;6;0;0;0;2;4;0;2;6;0;0;10;0;0;0;0;0;0;0;60;1116;1241;0;0;0;0;5;0;0;0;0;0;0;5706;1000;3543;3846;NULL;NULL;2572995;NULL;NULL;NULL;2562136;NULL;4;0;0;3;1;0;NULL;2;0;NULL;NULL;NULL;NULL;NULL;"2013-03-04 00:00:00";"2016-07-27 07:49:28"
2955;0;135;2;120;5;6;25;14;13;46;60;90;77;91;451;306;1;6;27;34;94;129;21;378;1439;0;0;133;2;76;4;0;24;0;0;4;5087;-167780;-116773;-132598;47389;19303;9336;24364;20594;5394;457;8275;5;0;0;3;0;0;NULL;35;20;-76;-53;NULL;NULL;-107;"2012-08-22 00:00:00";"2016-07-31 17:57:32"
2956;0;6;1;6;0;0;6;0;0;0;0;6;0;2;18;6;0;0;0;0;3;3;33;889;1247;0;0;6;0;4;0;0;0;0;0;0;21564;2420;11700;10671;1641065;604663;12656562;401546;1709669;682847;12656562;68664;3;0;0;2;0;0;NULL;2;0;NULL;NULL;NULL;NULL;NULL;"2013-02-25 00:00:00";"2016-07-26 13:26:20"
2957;0;20;1;15;0;4;2;1;2;5;8;12;4;10;67;39;0;2;4;5;15;12;37;4723;39;0;0;20;0;19;1;0;3;0;0;3;18360;-8492;-2502;-2729;253237;20803;44;8845;216815;2125;43;1453;11;2;0;2;1;2;NULL;3;1;-100;-100;NULL;NULL;-253;"2016-06-20 00:00:00";"2016-07-29 09:08:39"
2958;0;59;2;55;0;4;11;11;16;11;36;37;48;57;219;154;3;4;16;15;59;56;42;359;273;0;0;58;1;49;16;0;2;0;0;0;8354;-66676;-23760;-18520;132345;32034;69728;31271;48333;12108;18347;4428;1;0;0;1;0;0;NULL;21;13;-328;-375;NULL;NULL;-100;"2015-10-30 00:00:00";"2016-07-29 14:05:25"
2959;0;29;2;4;2;2;0;0;0;0;36;4;0;9;82;69;0;0;4;10;10;45;38;2642;3325;0;0;25;4;20;0;0;18;0;0;0;6676;-12250;-4939;-4168;383356;96794;NULL;199801;348034;64822;NULL;20258;1;0;0;1;0;0;NULL;1;0;NULL;NULL;NULL;NULL;-118;"2007-06-25 00:00:00";"2016-08-01 16:35:07"
2960;0;238;3;26;0;2;6;7;5;1;28;9;0;215;312;281;0;1;2;5;151;119;45;10484;253;4;9;225;0;27;0;0;14;0;0;0;-586;-53748;-32263;-33807;73516;41789;16682;32423;41618;23114;11;17195;4;0;0;3;0;0;NULL;1;0;NULL;NULL;NULL;NULL;-161;"2015-11-18 00:00:00";"2016-07-28 06:51:05"
2961;0;44;1;13;5;1;4;3;0;0;6;14;0;30;107;86;0;0;9;14;27;35;18;557;329;0;0;44;0;35;3;0;0;0;0;0;12002;-10800;-11;-207;274374;46650;NULL;87271;76724;41515;NULL;44201;2;0;0;1;0;1;NULL;2;0;-70;-100;NULL;NULL;NULL;"2015-09-08 00:00:00";"2016-08-02 09:54:35"
2963;0;27;2;11;0;0;0;1;0;0;30;2;2;17;93;76;2;0;9;8;16;30;44;4112;953;10;0;17;0;26;2;0;13;0;0;0;43634;-18602;12536;11349;98733;339359;366045;94594;56990;354657;366045;10241;1;0;0;1;0;0;NULL;0;1;-52;-52;NULL;NULL;-229;"2013-12-19 00:00:00";"2016-07-29 21:28:07"
2965;0;82;2;66;2;4;12;10;8;20;30;20;51;63;312;205;5;8;18;27;60;82;23;2415;717;0;0;79;3;66;2;0;13;0;0;3;8378;-79665;-41518;-38522;409411;15486;4329;22306;52986;2405;27;5116;4;0;2;2;0;0;NULL;13;20;-50;-49;NULL;NULL;-266;"2014-08-15 00:00:00";"2016-08-01 12:00:59"
2966;0;30;1;7;0;0;0;1;0;0;46;6;0;16;103;88;0;0;7;8;6;65;59;4723;1929;0;0;30;0;15;0;13;10;0;0;0;21864;-10738;-345;-975;236885;107569;NULL;104467;89568;79194;NULL;33656;1;0;0;1;0;0;NULL;1;0;NULL;NULL;-100;-100;-160;"2011-04-18 00:00:00";"2016-07-29 13:02:49"
2967;0;141;3;56;0;1;5;13;10;27;242;35;81;62;552;464;0;0;0;5;78;381;34;4771;1149;0;7;130;4;172;119;0;1;0;0;2;1014;-36055;-16844;-17377;41165;17920;3858;19727;18646;8066;26;11246;4;0;2;1;0;0;NULL;1;1;-57;-50;NULL;NULL;-200;"2013-06-04 00:00:00";"2016-07-27 16:26:52"
2968;0;264;1;103;4;8;32;37;17;5;67;91;13;139;626;440;0;4;30;45;137;223;35;925;166;0;0;264;0;82;19;0;13;0;0;11;-1486;-65248;-28233;-27240;56795;5757;28861;13321;26413;1418;1028;1909;3;0;0;1;0;2;NULL;2;2;-54;-40;NULL;NULL;-56;"2016-02-12 00:00:00";"2016-07-27 15:22:02"
2969;0;44;2;70;1;7;25;26;2;4;48;64;18;32;199;122;4;2;22;9;34;42;63;1567;2949;0;4;40;0;48;19;5;0;0;0;0;28045;-102912;-39389;-36378;94204;107526;38459;32677;71861;66133;14871;17771;3;0;0;1;1;0;NULL;43;2;-208;-200;-100;-100;NULL;"2008-06-30 00:00:00";"2016-07-27 19:48:28"
2970;0;118;3;32;6;2;9;2;1;8;168;18;47;101;418;368;8;5;27;39;82;180;37;4444;1002;4;0;107;7;79;5;72;6;0;0;4;34202;-435273;-126967;-108438;63011;26376;12594;26583;19399;2192;81;8477;4;0;1;1;1;0;NULL;5;6;-330;-300;-80;-88;-417;"2013-10-28 00:00:00";"2016-07-26 13:29:40"
2971;0;33;1;20;0;0;2;2;11;5;1;20;2;21;81;47;0;0;5;1;12;29;17;129;568;0;0;33;0;22;0;0;3;0;0;1;3304;-12528;-5634;-7718;402645;22273;5691;37846;234650;7492;2023;20558;1;0;0;1;0;0;NULL;3;1;NULL;NULL;NULL;NULL;-2214;"2015-01-05 00:00:00";"2016-07-26 14:42:46"
2972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;27;2401;88;0;0;0;0;1;0;0;0;0;0;0;0;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4;0;1;2;0;0;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2016-04-30 00:00:00";"2016-07-27 08:56:21"
2974;0;53;2;21;1;0;4;4;8;1;15;10;5;21;135;106;0;0;11;13;43;37;63;4785;95;0;6;47;0;30;0;0;7;0;0;0;14551;-20569;-7211;-6167;139097;39700;18988;42847;20385;23138;1062;24584;7;0;0;1;1;1;NULL;1;3;NULL;NULL;NULL;NULL;-115;"2016-04-28 00:00:00";"2016-08-01 07:05:10"
2975;0;55;3;60;0;7;11;8;6;24;44;26;36;40;224;135;0;7;12;19;43;42;48;10484;555;0;4;46;5;72;22;0;0;0;0;1;5000;-167134;-82026;-61399;189495;31175;27774;43580;71010;1149;84;13919;2;0;1;1;0;0;NULL;15;10;-264;-230;NULL;NULL;NULL;"2015-01-22 00:00:00";"2016-07-30 00:54:09"
2976;0;1;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;54;557;58;1;0;0;0;1;0;0;0;0;0;0;16273;16273;16273;16273;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;9;0;0;3;1;2;NULL;0;0;NULL;NULL;NULL;NULL;NULL;"2016-06-03 00:00:00";"2016-07-31 08:27:57"
2978;0;92;3;25;5;0;12;0;1;3;61;4;40;36;219;184;3;8;15;22;61;70;31;3600;1745;8;8;76;0;59;30;0;0;0;0;1;18239;-104028;-35484;-37696;190394;1127885;33658;91962;123049;16134;43;17487;3;0;0;1;0;0;NULL;3;7;-394;-300;NULL;NULL;NULL;"2011-10-19 00:00:00";"2016-07-29 18:59:10"
2979;0;316;4;42;3;8;15;1;4;2;97;36;34;292;531;464;4;5;21;28;136;260;29;378;1199;1;1;312;2;84;15;31;0;0;0;5;24195;-124676;-63653;-70327;52592;24145;2918;18941;25279;12990;497;6069;6;0;0;4;1;1;NULL;7;10;-205;-200;-50;-50;NULL;"2013-04-18 00:00:00";"2016-07-30 10:52:24"
2980;0;162;1;40;1;8;5;9;1;13;57;37;31;137;360;258;0;10;6;37;93;105;23;1349;1133;0;0;162;0;78;26;0;2;0;0;1;125002;-310029;-209084;-263715;134099;23848;6460;25968;18242;6430;48;6977;1;0;0;1;0;0;NULL;9;9;-113;-50;NULL;NULL;-175;"2013-06-22 00:00:00";"2016-07-29 12:12:17"
2981;0;3;1;3;0;0;1;1;0;1;1;6;0;3;17;6;0;0;2;0;2;2;18;378;286;0;0;3;0;9;0;0;0;0;0;2;2750;-2813;-1557;-2300;101090;179;NULL;21855;101090;87;NULL;299;2;0;0;2;0;0;5146;2;0;NULL;NULL;NULL;NULL;NULL;"2015-10-20 00:00:00";"2016-08-01 02:52:34"
2982;0;209;1;45;6;6;8;4;0;16;36;13;2;45;336;277;1;7;12;24;86;143;49;4723;104;0;0;209;0;49;0;14;3;0;0;0;8740;-67775;-32540;-35635;70572;24697;13690;21546;29953;5694;30;8511;12;0;5;1;3;1;NULL;4;1;NULL;NULL;-60;-60;-217;"2016-04-19 00:00:00";"2016-08-01 15:32:14"
2983;0;119;1;24;0;2;3;1;13;5;52;76;21;64;320;207;0;3;8;28;67;89;41;904;749;0;0;119;0;65;26;0;1;0;0;1;5000;-352789;-218405;-308848;58420;460007;29633;43662;21704;22445;29633;14935;2;0;0;1;0;0;NULL;12;2;-244;-200;NULL;NULL;-1968;"2014-07-10 00:00:00";"2016-07-28 12:25:41"
2984;0;188;2;13;1;0;0;0;1;1;7;12;0;116;219;205;0;2;38;55;75;28;39;3599;3037;0;0;185;3;58;0;0;0;0;0;0;21547;-245161;-149249;-175857;18340369;7031959;2485;47689;56940;297012;3216;20727;7;0;1;2;0;0;NULL;1;0;NULL;NULL;NULL;NULL;NULL;"2008-04-04 00:00:00";"2016-07-28 08:22:29"
2985;0;242;1;67;3;2;5;7;41;9;23;62;23;104;394;316;0;7;2;13;88;204;23;130;58;0;0;242;0;72;0;0;11;0;0;2;1981;-74054;-32960;-30814;18746;9661;16070;8755;11118;5217;7182;2712;3;0;0;1;0;1;NULL;7;10;NULL;NULL;NULL;NULL;-95;"2016-06-03 00:00:00";"2016-07-31 12:12:18"
2986;0;60;1;19;1;1;2;4;5;5;9;35;6;44;152;94;2;0;4;2;12;73;24;359;68;0;0;60;0;45;2;1;0;0;0;1;16650;-14172;-8672;-11019;129239;29554;40;30738;33415;11219;40;12872;2;0;1;1;0;0;NULL;11;3;-260;-260;-50;-50;NULL;"2016-05-23 00:00:00";"2016-07-30 07:45:53"
2987;0;154;3;25;1;3;2;2;2;1;34;12;26;90;273;226;7;6;12;14;82;93;31;2406;1276;12;1;141;0;68;17;0;0;0;4;1;5388;-94996;-49408;-52377;242157;14158;42;82249;118766;6798;42;9541;5;0;0;2;0;0;NULL;4;7;-127;-100;NULL;NULL;NULL;"2013-01-31 00:00:00";"2016-07-30 19:16:02"
2988;0;40;1;15;0;2;2;1;0;7;9;3;8;50;112;82;0;2;7;6;7;55;25;1142;67;0;0;40;0;30;2;0;2;0;0;1;12002;-34757;-3754;-2136;235430;24197;22374;16943;30423;1363;38;3272;4;0;1;1;0;2;NULL;2;3;-150;-150;NULL;NULL;-212;"2016-05-23 00:00:00";"2016-07-29 15:23:51"
2989;0;219;2;39;1;5;6;8;0;9;60;28;93;191;485;386;4;6;16;44;120;186;36;557;367;0;0;217;2;56;0;0;29;0;0;5;7714;-193464;-86743;-74970;49539;3462;5943;14505;24955;1878;51;4673;4;0;1;1;0;1;NULL;4;5;NULL;NULL;NULL;NULL;-178;"2015-07-27 00:00:00";"2016-07-28 09:45:02"
2990;0;33;1;11;0;3;3;0;0;4;8;4;0;31;58;45;1;3;5;2;26;8;41;889;950;0;0;33;0;14;0;0;4;0;0;0;2635;-39326;-17881;-19743;1421513;941376;193779;64201;146020;734768;30;35615;3;0;0;2;0;0;NULL;2;0;NULL;NULL;NULL;NULL;-275;"2013-12-24 00:00:00";"2016-07-31 14:46:00"
2991;0;40;1;43;1;8;4;7;1;21;8;3;0;32;154;66;0;0;10;14;26;14;40;1532;730;0;0;40;0;66;0;0;7;0;0;0;17399;-23618;-5207;-6085;217352;67737;6920;50295;95426;29899;29;26776;6;0;3;1;0;0;NULL;2;0;NULL;NULL;NULL;NULL;-474;"2014-07-28 00:00:00";"2016-07-27 15:06:45"
2992;0;4;2;30;0;0;5;3;6;13;24;9;6;0;101;53;0;3;3;8;24;11;50;1349;1203;0;0;2;2;16;0;0;12;0;0;2;2711;-38793;-13786;-13889;376276;44411;113;87648;314478;33118;27;7398;1;0;0;1;0;0;NULL;4;2;NULL;NULL;NULL;NULL;-580;"2013-04-12 00:00:00";"2016-07-28 09:12:23"
2993;0;222;3;27;0;2;6;3;7;3;220;38;105;144;658;592;0;10;33;38;127;376;28;3573;730;4;0;212;6;172;110;0;1;0;0;3;-150000;-413463;-343491;-345932;168207;14635;576;24223;23641;4365;138;3648;4;1;0;3;0;0;NULL;12;30;-68;-50;NULL;NULL;-410;"2014-07-29 00:00:00";"2016-07-28 18:08:50"
2994;0;31;2;49;3;3;2;1;1;7;2;31;20;10;153;81;0;0;6;15;17;14;40;4832;823;0;0;2;29;16;0;0;1;0;0;0;291304;-238140;-55674;-55632;175512;251644;47995;47939;87626;27108;26576;484;1;0;0;1;0;0;NULL;19;8;NULL;NULL;NULL;NULL;-200;"2014-04-28 00:00:00";"2016-07-29 02:59:48"
2995;0;68;2;39;0;2;1;3;10;23;26;34;8;26;165;107;0;0;6;4;18;79;22;129;634;0;0;66;2;32;0;0;13;0;0;2;4975;-18030;-9460;-9055;241202;22981;65619;29762;60611;3569;142;12767;1;0;0;1;0;0;NULL;9;4;NULL;NULL;NULL;NULL;-109;"2014-11-03 00:00:00";"2016-07-29 14:02:30"
2998;0;34;2;6;0;0;5;1;0;0;17;17;0;23;103;51;0;0;4;2;22;23;35;1327;664;0;0;32;2;23;7;0;2;0;0;0;5297;-5235;716;1167;961272;255342;25740;137498;884522;102019;25740;29660;5;0;0;2;1;0;NULL;2;0;-89;-100;NULL;NULL;-250;"2014-10-06 00:00:00";"2016-07-31 08:25:01"
2999;0;117;1;18;0;2;7;7;0;0;16;18;16;49;179;153;0;0;10;13;70;56;31;128;352;0;0;117;0;43;2;0;6;0;0;1;6150;-123022;-68765;-70386;198455;38168;4108;52175;66572;7415;4445;16324;2;0;0;1;0;0;NULL;4;6;-325;-325;NULL;NULL;-350;"2015-08-10 00:00:00";"2016-07-27 18:18:21"
3000;0;195;2;29;3;18;4;2;2;0;12;25;27;77;286;248;5;3;22;22;68;125;33;2415;1974;0;0;187;8;79;6;0;0;0;0;0;-90;-100140;-52355;-52608;96104;36527;17956;34875;39038;14583;21318;15272;1;0;0;1;0;0;NULL;8;9;-265;-305;NULL;NULL;NULL;"2011-03-07 00:00:00";"2016-08-01 09:10:04"
3001;0;12;1;5;0;0;0;4;0;1;19;4;0;9;39;31;0;0;0;0;10;21;33;1524;415;0;0;12;0;12;1;0;10;0;0;0;-138;-5492;-2409;-1708;764305;727968;23;155982;411249;652722;23;57476;9;0;2;2;0;0;NULL;1;0;-120;-120;NULL;NULL;-120;"2015-06-08 00:00:00";"2016-07-27 18:00:26"
3002;0;104;3;49;0;1;7;9;17;12;115;32;12;35;351;253;4;3;9;13;52;172;31;1524;3339;0;5;89;10;39;6;14;6;0;0;5;3700;-56401;-27310;-27607;49903;9869;21;38943;26130;5264;14;17731;1;0;0;1;0;0;NULL;1;2;-100;-100;-50;-50;-505;"2007-06-07 00:00:00";"2016-07-28 12:10:23"
